=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.12.19 17:00:15 =~=~=~=~=~=~=~=~=~=~=~=
PWM Percent: 0.00%, Thrust: -0.79lbs, Moment: -0.54lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.84lbs, Moment: -0.61lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.74lbs, Moment: -0.54lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.78lbs, Moment: -0.53lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.81lbs, Moment: -0.57lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.71lbs, Moment: -0.54lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.76lbs, Moment: -0.53lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.80lbs, Moment: -0.56lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.73lbs, Moment: -0.54lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.70lbs, Moment: -0.52lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.76lbs, Moment: -0.49lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.80lbs, Moment: -0.58lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.65lbs, Moment: -0.51lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.69lbs, Moment: -0.48lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.78lbs, Moment: -0.56lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.72lbs, Moment: -0.51lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.68lbs, Moment: -0.49lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.73lbs, Moment: -0.51lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.71lbs, Moment: -0.52lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.78lbs, Moment: -0.58lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -85.92lbs, Moment: -62.72lbs, Battery Voltage: 25.94V, Current: 2.31A, RPM: 55545
PWM Percent: 0.00%, Thrust: 0.01lbs, Moment: 0.02lbs, Battery Voltage: 25.94V, Current: 2.90A, RPM: 3660
PWM Percent: 0.00%, Thrust: -0.75lbs, Moment: -0.06lbs, Battery Voltage: 25.94V, Current: 2.90A, RPM: 0
PWM Percent: 0.00%, Thrust: -45.67lbs, Moment: -33.25lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -40.20lbs, Moment: -30.66lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -24.44lbs, Moment: -15.74lbs, Battery Voltage: 25.94V, Current: 2.82A, RPM: 57165
PWM Percent: 0.00%, Thrust: -73.14lbs, Moment: -53.26lbs, Battery Voltage: 25.85V, Current: 11.77A, RPM: 56685
PWM Percent: 0.00%, Thrust: -71.33lbs, Moment: -53.35lbs, Battery Voltage: 25.80V, Current: 3.50A, RPM: 56355
PWM Percent: 0.00%, Thrust: -71.83lbs, Moment: -49.79lbs, Battery Voltage: 25.85V, Current: 10.51A, RPM: 56070
PWM Percent: 0.00%, Thrust: -69.44lbs, Moment: -50.65lbs, Battery Voltage: 25.91V, Current: 5.44A, RPM: 56580
PWM Percent: 0.00%, Thrust: -75.69lbs, Moment: -52.77lbs, Battery Voltage: 25.91V, Current: 7.89A, RPM: 56385
PWM Percent: 0.00%, Thrust: -88.49lbs, Moment: -65.14lbs, Battery Voltage: 25.88V, Current: 2.31A, RPM: 56025
PWM Percent: 0.00%, Thrust: -87.25lbs, Moment: -60.72lbs, Battery Voltage: 25.88V, Current: 5.35A, RPM: 56535
PWM Percent: 0.00%, Thrust: -79.77lbs, Moment: -52.87lbs, Battery Voltage: 25.88V, Current: 6.37A, RPM: 55965
PWM Percent: 0.00%, Thrust: -77.61lbs, Moment: -55.22lbs, Battery Voltage: 25.88V, Current: 3.66A, RPM: 56190
PWM Percent: 0.00%, Thrust: -67.79lbs, Moment: -48.68lbs, Battery Voltage: 25.85V, Current: 0.96A, RPM: 56325
PWM Percent: 0.00%, Thrust: -75.22lbs, Moment: -56.05lbs, Battery Voltage: 25.88V, Current: 11.35A, RPM: 56670
PWM Percent: 0.00%, Thrust: -69.71lbs, Moment: -50.67lbs, Battery Voltage: 25.82V, Current: 7.47A, RPM: 56085
PWM Percent: 0.00%, Thrust: -71.43lbs, Moment: -50.43lbs, Battery Voltage: 25.88V, Current: 1.64A, RPM: 56340
